longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household,bedrooms_per_room,population_per_household
-122.09,37.71,31.0,1843.0,282.0,749.0,269.0,5.2855,253500.0,False,False,True,False,6.851301115241636,0.15301139446554532,2.7843866171003717
-122.03,37.95,14.0,3287.0,793.0,1601.0,716.0,3.1719,220500.0,False,False,True,False,4.590782122905028,0.24125342257377547,2.2360335195530725
-118.32,33.93,37.0,2379.0,462.0,1327.0,445.0,4.25,172100.0,False,False,False,False,5.346067415730337,0.19419924337957126,2.9820224719101125
-118.21,33.82,45.0,455.0,92.0,394.0,89.0,4.9562,165700.0,False,False,False,True,5.112359550561798,0.2021978021978022,4.426966292134831
-117.84,34.12,25.0,3465.0,566.0,1722.0,536.0,4.8304,228900.0,True,False,False,False,6.46455223880597,0.16334776334776335,3.212686567164179
-118.61,35.47,13.0,2267.0,601.0,756.0,276.0,2.5474,78400.0,True,False,False,False,8.21376811594203,0.2651080723423026,2.739130434782609
-116.47,33.77,26.0,4300.0,767.0,1557.0,669.0,4.4107,122500.0,True,False,False,False,6.4275037369207775,0.17837209302325582,2.327354260089686
-118.01,33.86,29.0,2307.0,452.0,1218.0,402.0,3.4306,194200.0,False,False,False,False,5.7388059701492535,0.19592544429995665,3.029850746268657
-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,183000.0,False,False,False,True,5.876190476190477,0.17017828200972449,2.1333333333333333
-117.49,33.99,21.0,2050.0,392.0,1153.0,336.0,4.84,116400.0,True,False,False,False,6.101190476190476,0.19121951219512195,3.431547619047619
-120.96,37.59,11.0,4236.0,879.0,2410.0,850.0,2.3849,122000.0,True,False,False,False,4.983529411764706,0.2075070821529745,2.835294117647059
-118.19,34.05,37.0,349.0,79.0,276.0,64.0,3.2125,125000.0,False,False,False,False,5.453125,0.22636103151862463,4.3125
-122.33,37.58,40.0,2362.0,468.0,992.0,425.0,4.7917,359900.0,False,False,False,True,5.557647058823529,0.19813717188823032,2.3341176470588234
-118.71,34.29,24.0,2983.0,406.0,1203.0,381.0,6.3236,302000.0,False,False,False,False,7.829396325459317,0.13610459269192088,3.15748031496063
-118.21,33.82,33.0,1278.0,311.0,1157.0,320.0,3.5054,146800.0,False,False,False,True,3.99375,0.2433489827856025,3.615625
-118.17,33.86,44.0,1701.0,396.0,1091.0,384.0,3.025,162300.0,False,False,False,False,4.4296875,0.2328042328042328,2.8411458333333335
-120.95,37.6,35.0,1493.0,278.0,729.0,268.0,2.9821,97400.0,True,False,False,False,5.57089552238806,0.18620227729403885,2.720149253731343
-118.27,34.17,52.0,2010.0,435.0,908.0,326.0,6.9135,374000.0,False,False,False,False,6.1656441717791415,0.21641791044776118,2.785276073619632
-118.28,34.26,32.0,1079.0,207.0,486.0,167.0,4.9833,213000.0,False,False,False,False,6.461077844311378,0.19184430027803523,2.910179640718563
-119.19,36.34,33.0,2199.0,403.0,1245.0,394.0,2.73,96900.0,True,False,False,False,5.581218274111675,0.18326512050932242,3.1598984771573604
-117.83,33.66,16.0,1574.0,385.0,515.0,363.0,5.3423,291700.0,False,False,False,False,4.336088154269972,0.2445997458703939,1.418732782369146
-121.24,37.95,36.0,361.0,63.0,169.0,62.0,3.7734,63800.0,True,False,False,False,5.82258064516129,0.1745152354570637,2.725806451612903
-118.32,34.02,51.0,2010.0,460.0,1355.0,433.0,2.0304,133400.0,False,False,False,False,4.64203233256351,0.22885572139303484,3.1293302540415704
-121.83,38.0,25.0,1710.0,288.0,799.0,259.0,4.8359,145300.0,True,False,False,False,6.602316602316602,0.16842105263157894,3.0849420849420848
-118.53,34.45,26.0,828.0,149.0,508.0,158.0,5.2374,185500.0,False,False,False,False,5.2405063291139244,0.17995169082125603,3.2151898734177213
-118.39,33.84,16.0,2472.0,572.0,965.0,529.0,5.137,348600.0,False,False,False,False,4.67296786389414,0.2313915857605178,1.8241965973534973
-122.74,38.44,23.0,2819.0,612.0,1644.0,546.0,2.6576,147900.0,False,False,False,False,5.163003663003663,0.21709826179496275,3.010989010989011
-121.3,38.13,23.0,2864.0,504.0,1298.0,499.0,3.2303,131800.0,True,False,False,False,5.739478957915832,0.17597765363128492,2.6012024048096194
-118.41,33.92,32.0,2590.0,607.0,1132.0,555.0,4.2333,358000.0,False,False,False,False,4.666666666666667,0.23436293436293437,2.0396396396396397
-120.43,35.17,16.0,947.0,163.0,477.0,137.0,3.851,315000.0,False,False,False,False,6.912408759124087,0.17212249208025343,3.4817518248175183
-118.24,33.99,44.0,448.0,116.0,504.0,96.0,1.875,98600.0,False,False,False,False,4.666666666666667,0.25892857142857145,5.25
-118.15,34.07,40.0,1072.0,204.0,940.0,200.0,3.125,242700.0,False,False,False,False,5.36,0.19029850746268656,4.7
-122.11,37.44,35.0,2016.0,349.0,1023.0,376.0,5.6413,376600.0,False,False,True,False,5.361702127659575,0.17311507936507936,2.720744680851064
-120.13,34.63,11.0,2137.0,339.0,916.0,338.0,5.5221,394900.0,False,False,False,True,6.322485207100592,0.1586335985025737,2.710059171597633
-118.13,33.88,32.0,1788.0,459.0,1131.0,461.0,3.5278,166100.0,False,False,False,False,3.878524945770065,0.25671140939597314,2.453362255965293
-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,50500.0,True,False,False,False,4.521929824561403,0.2259941804073715,2.817982456140351
-122.64,38.24,40.0,1974.0,410.0,1039.0,398.0,3.7917,151600.0,False,False,False,False,4.959798994974874,0.2077001013171226,2.6105527638190953
-122.02,36.98,35.0,1053.0,263.0,552.0,237.0,2.7125,217500.0,False,False,False,True,4.443037974683544,0.24976258309591642,2.329113924050633
-122.04,38.28,12.0,3861.0,795.0,2129.0,806.0,3.676,135000.0,True,False,False,False,4.790322580645161,0.20590520590520592,2.641439205955335
-117.35,33.19,28.0,2823.0,476.0,1189.0,433.0,5.1733,198100.0,False,False,False,True,6.519630484988452,0.16861494863620263,2.7459584295612007
-122.22,37.46,13.0,2888.0,546.0,1182.0,504.0,6.0255,409300.0,False,False,False,True,5.73015873015873,0.18905817174515235,2.3452380952380953
-118.23,33.94,39.0,1141.0,258.0,1313.0,234.0,2.0187,90100.0,False,False,False,False,4.8760683760683765,0.22611744084136723,5.611111111111111
-117.24,34.11,23.0,1920.0,454.0,1161.0,358.0,2.2109,73200.0,True,False,False,False,5.363128491620111,0.23645833333333333,3.2430167597765363
-121.98,36.98,29.0,2681.0,632.0,1652.0,620.0,3.075,215800.0,False,False,False,True,4.324193548387097,0.23573293547183888,2.664516129032258
-121.5,38.54,44.0,1167.0,201.0,452.0,209.0,3.7344,179800.0,True,False,False,False,5.583732057416268,0.17223650385604114,2.1626794258373208
-122.91,38.43,19.0,1968.0,350.0,852.0,308.0,4.6705,269800.0,False,False,False,False,6.3896103896103895,0.17784552845528456,2.7662337662337664
-121.59,36.97,16.0,865.0,123.0,403.0,130.0,5.7396,308700.0,True,False,False,False,6.653846153846154,0.14219653179190753,3.1
-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,88900.0,True,False,False,False,5.838074398249453,0.1701649175412294,3.361050328227571
-117.12,33.07,45.0,1032.0,235.0,363.0,177.0,3.6389,186600.0,False,False,False,False,5.830508474576271,0.22771317829457363,2.0508474576271185
-118.45,34.0,43.0,1606.0,408.0,862.0,354.0,3.962,345800.0,False,False,False,False,4.536723163841808,0.25404732254047324,2.4350282485875705
-118.39,34.08,28.0,833.0,230.0,349.0,210.0,3.067,375000.0,False,False,False,False,3.966666666666667,0.27611044417767105,1.661904761904762
-118.1,33.81,36.0,1962.0,325.0,786.0,315.0,5.62,239600.0,False,False,False,False,6.228571428571429,0.1656472986748216,2.4952380952380953
-121.86,37.27,17.0,4393.0,709.0,2292.0,692.0,5.6876,246500.0,False,False,False,False,6.348265895953757,0.1613931254268154,3.3121387283236996
-121.7,39.07,26.0,2668.0,510.0,1437.0,505.0,3.3125,100000.0,True,False,False,False,5.283168316831683,0.1911544227886057,2.8455445544554454
-117.88,33.87,35.0,1919.0,349.0,1302.0,345.0,5.6409,190900.0,False,False,False,False,5.56231884057971,0.1818655549765503,3.773913043478261
-122.27,37.84,52.0,1503.0,298.0,690.0,275.0,2.6033,162900.0,False,False,True,False,5.465454545454546,0.19827012641383898,2.5090909090909093
-117.89,33.7,13.0,1857.0,572.0,838.0,525.0,3.2386,129200.0,False,False,False,False,3.537142857142857,0.3080236941303177,1.5961904761904762
-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591,500001.0,False,False,False,False,7.5,0.13298245614035087,2.9289473684210527
-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196,358100.0,False,False,False,False,3.881904761904762,0.2620215897939156,2.380952380952381
-118.11,34.07,19.0,3215.0,907.0,3072.0,870.0,2.3393,202300.0,False,False,False,False,3.6954022988505746,0.28211508553654746,3.5310344827586206
-118.26,34.08,45.0,2174.0,627.0,1992.0,557.0,2.5428,167800.0,False,False,False,False,3.903052064631957,0.28840846366145356,3.576301615798923
-118.01,34.13,36.0,1332.0,217.0,648.0,203.0,4.7159,365900.0,True,False,False,False,6.561576354679803,0.1629129129129129,3.1921182266009853
-118.08,34.13,28.0,4465.0,985.0,2273.0,949.0,3.5671,228500.0,True,False,False,False,4.7049525816649105,0.2206047032474804,2.3951527924130662
-123.84,40.28,28.0,2809.0,605.0,1093.0,438.0,2.0962,74000.0,False,False,False,False,6.4132420091324205,0.21537913848344606,2.4954337899543377
-121.93,36.63,28.0,3983.0,852.0,1582.0,778.0,3.5147,313900.0,False,False,False,True,5.119537275064268,0.2139091137333668,2.033419023136247
-118.32,33.99,48.0,1260.0,284.0,791.0,280.0,2.1875,115200.0,False,False,False,False,4.5,0.2253968253968254,2.825
-117.86,34.08,31.0,2524.0,349.0,1003.0,343.0,7.5196,380900.0,False,False,False,False,7.358600583090379,0.13827258320126784,2.924198250728863
-118.36,34.08,52.0,1965.0,480.0,794.0,451.0,3.2824,304800.0,False,False,False,False,4.356984478935699,0.24427480916030533,1.7605321507760532
-119.57,36.7,34.0,1759.0,354.0,899.0,337.0,2.6823,72900.0,True,False,False,False,5.2195845697329375,0.20125071063104036,2.6676557863501484
-117.62,34.11,31.0,2561.0,414.0,1204.0,435.0,4.4637,192800.0,True,False,False,False,5.88735632183908,0.16165560327996875,2.767816091954023
-118.0,33.76,12.0,1250.0,331.0,1047.0,334.0,3.0625,208800.0,False,False,False,False,3.7425149700598803,0.2648,3.1347305389221556
-117.27,33.22,5.0,2283.0,337.0,999.0,325.0,5.0249,196700.0,False,False,False,False,7.024615384615385,0.14761279018834866,3.0738461538461537
-118.35,34.07,52.0,2315.0,356.0,894.0,345.0,4.1328,500001.0,False,False,False,False,6.7101449275362315,0.15377969762419005,2.591304347826087
-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,59300.0,True,False,False,False,4.475409836065574,0.22466422466422467,3.699453551912568
-122.49,38.29,26.0,1726.0,289.0,672.0,251.0,3.8,242100.0,False,False,False,False,6.876494023904383,0.16743916570104286,2.6772908366533863
-123.71,39.88,42.0,1518.0,383.0,656.0,303.0,1.4952,69800.0,False,False,False,True,5.00990099009901,0.2523056653491436,2.165016501650165
-117.8,33.75,29.0,3058.0,488.0,1197.0,474.0,5.3903,286600.0,False,False,False,False,6.451476793248945,0.15958142576847612,2.5253164556962027
-121.29,36.9,17.0,3610.0,593.0,1734.0,559.0,5.8324,374200.0,True,False,False,False,6.457960644007156,0.16426592797783934,3.1019677996422184
-121.95,37.25,34.0,2906.0,544.0,1282.0,522.0,5.5127,268200.0,False,False,False,False,5.567049808429119,0.18719889883000687,2.4559386973180075
-121.92,37.32,28.0,2089.0,641.0,1666.0,587.0,2.3633,198400.0,False,False,False,False,3.5587734241908007,0.30684538056486355,2.8381601362862012
-116.76,32.84,16.0,3311.0,702.0,1627.0,624.0,3.1196,187200.0,False,False,False,False,5.306089743589744,0.21202053760193296,2.6073717948717947
-122.01,37.53,19.0,4572.0,712.0,2346.0,709.0,6.0667,245700.0,False,False,True,False,6.44851904090268,0.1557305336832896,3.308885754583921
-118.07,33.89,29.0,1138.0,217.0,964.0,222.0,4.537,185300.0,False,False,False,False,5.126126126126126,0.19068541300527242,4.342342342342342
-118.35,34.08,52.0,2088.0,388.0,908.0,375.0,3.8141,342000.0,False,False,False,False,5.568,0.18582375478927204,2.421333333333333
-121.62,37.09,37.0,1593.0,303.0,1030.0,287.0,3.9306,260700.0,False,False,False,False,5.550522648083624,0.1902071563088512,3.5888501742160277
-117.12,33.61,2.0,2569.0,431.0,1232.0,388.0,4.3651,145600.0,False,False,False,False,6.621134020618556,0.16776956014013233,3.1752577319587627
-117.7,33.57,9.0,1204.0,355.0,469.0,293.0,3.6196,119900.0,False,False,False,False,4.109215017064846,0.29485049833887045,1.6006825938566553
-118.15,34.14,45.0,543.0,191.0,454.0,181.0,2.3,55000.0,False,False,False,False,3.0,0.35174953959484345,2.5082872928176796
-121.17,37.82,35.0,2506.0,406.0,1316.0,398.0,3.8472,197600.0,True,False,False,False,6.296482412060302,0.16201117318435754,3.306532663316583
-122.32,38.32,19.0,2922.0,417.0,1221.0,442.0,5.8002,238700.0,False,False,True,False,6.610859728506787,0.14271047227926079,2.762443438914027
-117.93,33.84,26.0,2811.0,612.0,1374.0,566.0,3.475,282500.0,False,False,False,False,4.96643109540636,0.21771611526147278,2.4275618374558303
-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,136300.0,False,False,False,False,4.205387205387205,0.24579663730984788,4.117845117845118
-118.49,34.04,31.0,4066.0,951.0,1532.0,868.0,4.8125,500001.0,False,False,False,False,4.684331797235023,0.2338908017707821,1.7649769585253456
-118.29,33.98,46.0,1118.0,300.0,786.0,254.0,1.4042,110000.0,False,False,False,False,4.4015748031496065,0.26833631484794274,3.094488188976378
-121.86,39.75,18.0,1651.0,309.0,856.0,293.0,3.5046,118300.0,True,False,False,False,5.63481228668942,0.18715929739551787,2.9215017064846416
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,488500.0,False,False,False,True,6.794964028776978,0.15934356802541028,2.884892086330935
-118.02,34.15,44.0,2419.0,437.0,1045.0,432.0,3.875,280800.0,True,False,False,False,5.599537037037037,0.18065316246382804,2.4189814814814814
-121.26,38.12,27.0,1818.0,459.0,1182.0,428.0,1.8575,73800.0,True,False,False,False,4.247663551401869,0.2524752475247525,2.7616822429906542
-118.48,34.23,29.0,3354.0,707.0,1752.0,650.0,4.5484,239900.0,False,False,False,False,5.16,0.21079308288610615,2.6953846153846155
-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,131000.0,False,False,False,True,4.728888888888889,0.22415413533834586,3.1555555555555554
-118.49,34.31,25.0,1024.0,145.0,357.0,147.0,7.0598,356300.0,False,False,False,False,6.965986394557823,0.1416015625,2.4285714285714284
-117.8,33.52,50.0,1152.0,341.0,519.0,225.0,3.053,500001.0,False,False,False,False,5.12,0.2960069444444444,2.3066666666666666
-118.96,34.3,16.0,3103.0,482.0,1567.0,467.0,6.907,500001.0,False,False,False,False,6.644539614561028,0.15533354817918144,3.355460385438972
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,140600.0,False,False,True,False,4.933701657458563,0.19820828667413215,2.585635359116022
-118.43,33.82,34.0,2112.0,614.0,946.0,574.0,4.6048,500001.0,False,False,False,True,3.6794425087108014,0.29071969696969696,1.6480836236933798
-117.86,33.78,25.0,2635.0,660.0,1710.0,634.0,3.125,215000.0,False,False,False,False,4.15615141955836,0.2504743833017078,2.697160883280757
-121.81,38.0,37.0,2724.0,579.0,1400.0,540.0,2.905,97300.0,True,False,False,False,5.044444444444444,0.21255506607929514,2.5925925925925926
-122.4,37.75,26.0,54.0,9.0,23.0,9.0,6.1359,225000.0,False,False,True,False,6.0,0.16666666666666666,2.5555555555555554
-116.96,33.74,19.0,3649.0,755.0,1717.0,696.0,2.2115,87600.0,True,False,False,False,5.242816091954023,0.2069060016442861,2.4669540229885056
-118.08,33.85,19.0,4261.0,678.0,2621.0,661.0,6.2427,288700.0,False,False,False,False,6.446293494704992,0.15911757803332552,3.9652042360060515
-117.09,32.91,9.0,2012.0,316.0,802.0,289.0,6.5706,255700.0,False,False,False,False,6.961937716262976,0.15705765407554673,2.7750865051903113
-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,295900.0,False,False,False,False,7.197784810126582,0.17278522752253242,1.9588607594936709
-117.37,34.08,17.0,2029.0,404.0,1190.0,437.0,2.9554,115000.0,True,False,False,False,4.643020594965675,0.19911286347954657,2.723112128146453
-120.41,34.96,21.0,1774.0,263.0,724.0,237.0,4.65,152500.0,False,False,False,False,7.485232067510548,0.14825253664036075,3.0548523206751055
-118.31,33.88,32.0,2421.0,671.0,1491.0,587.0,3.5644,242300.0,False,False,False,False,4.124361158432709,0.2771581990912846,2.5400340715502554
-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,216000.0,False,False,False,False,5.297709923664122,0.21037463976945245,2.66412213740458
-117.75,34.08,33.0,1067.0,194.0,600.0,201.0,4.0368,139100.0,True,False,False,False,5.308457711442786,0.18181818181818182,2.985074626865672
-118.08,34.58,12.0,3851.0,857.0,2169.0,811.0,3.0101,116300.0,True,False,False,False,4.74845869297164,0.2225396001038691,2.6744759556103577
-121.96,37.03,17.0,1343.0,203.0,511.0,185.0,4.625,386400.0,False,False,False,True,7.2594594594594595,0.15115413253909157,2.7621621621621624
-118.39,34.03,19.0,1450.0,509.0,746.0,437.0,3.1415,55000.0,False,False,False,False,3.3180778032036615,0.3510344827586207,1.7070938215102975
-121.64,36.67,28.0,256.0,66.0,214.0,60.0,3.0197,137500.0,False,False,False,False,4.266666666666667,0.2578125,3.566666666666667
-122.07,38.41,17.0,3053.0,595.0,1434.0,557.0,3.4741,245800.0,True,False,False,False,5.481149012567325,0.19489027186374058,2.5745062836624775
-120.42,40.38,26.0,1652.0,313.0,762.0,280.0,2.4757,85600.0,True,False,False,False,5.9,0.1894673123486683,2.7214285714285715
-122.08,37.61,6.0,2605.0,474.0,1568.0,433.0,5.0406,261400.0,False,False,True,False,6.016166281755196,0.181957773512476,3.6212471131639723
-118.3,34.01,52.0,1908.0,428.0,1271.0,394.0,2.5885,136200.0,False,False,False,False,4.842639593908629,0.22431865828092243,3.2258883248730963
-117.98,33.65,22.0,3592.0,527.0,1598.0,523.0,6.5501,294900.0,False,False,False,False,6.868068833652008,0.14671492204899778,3.0554493307839388
-118.36,34.02,43.0,1356.0,333.0,796.0,329.0,1.7159,189700.0,False,False,False,False,4.121580547112462,0.24557522123893805,2.419452887537994
-121.51,38.55,46.0,1485.0,278.0,531.0,291.0,2.7885,137200.0,True,False,False,False,5.103092783505154,0.1872053872053872,1.824742268041237
-117.95,33.81,33.0,1724.0,291.0,943.0,285.0,5.118,195200.0,False,False,False,False,6.049122807017544,0.1687935034802784,3.3087719298245615
-117.18,32.69,52.0,1837.0,313.0,668.0,300.0,5.1009,500001.0,False,False,False,True,6.123333333333333,0.17038649972781708,2.2266666666666666
-122.55,38.0,18.0,3119.0,803.0,1395.0,722.0,3.9265,301100.0,False,False,True,False,4.31994459833795,0.25745431227957677,1.9321329639889198
-118.28,34.11,46.0,1156.0,203.0,514.0,213.0,4.2019,352100.0,False,False,False,False,5.427230046948357,0.17560553633217993,2.4131455399061035
-117.66,33.61,16.0,2022.0,254.0,789.0,270.0,8.4112,286900.0,False,False,False,False,7.488888888888889,0.12561819980217606,2.922222222222222
-117.08,33.03,10.0,2296.0,450.0,818.0,405.0,4.3424,160600.0,False,False,False,False,5.669135802469135,0.19599303135888502,2.0197530864197533
-122.03,37.33,23.0,4221.0,671.0,1782.0,641.0,7.4863,412300.0,False,False,False,False,6.585023400936038,0.1589670694148306,2.78003120124805
-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,8.7471,419900.0,False,False,False,False,7.683087027914614,0.13015601624278691,3.19376026272578
-122.26,38.29,10.0,969.0,160.0,482.0,180.0,6.5799,218100.0,False,False,True,False,5.383333333333334,0.1651186790505676,2.6777777777777776
-122.1,37.61,35.0,2361.0,458.0,1727.0,467.0,4.5281,173600.0,False,False,True,False,5.055674518201285,0.19398559932232104,3.6980728051391862
-119.18,34.24,17.0,629.0,221.0,514.0,186.0,3.2847,112500.0,False,False,False,True,3.381720430107527,0.35135135135135137,2.763440860215054
-117.97,34.13,42.0,683.0,127.0,541.0,138.0,3.4375,151700.0,True,False,False,False,4.949275362318841,0.18594436310395315,3.920289855072464
-119.33,36.22,9.0,3748.0,644.0,1955.0,620.0,4.2011,108100.0,True,False,False,False,6.04516129032258,0.1718249733191035,3.153225806451613
-118.14,33.77,49.0,2792.0,690.0,1301.0,648.0,3.2917,307400.0,False,False,False,True,4.308641975308642,0.24713467048710602,2.007716049382716
-122.0,37.4,35.0,1542.0,298.0,1164.0,318.0,5.9145,236900.0,False,False,False,False,4.849056603773585,0.1932555123216602,3.660377358490566
-117.14,32.83,25.0,2161.0,462.0,896.0,468.0,2.2284,177500.0,False,False,False,True,4.617521367521367,0.21378991207774178,1.9145299145299146
-118.46,33.77,28.0,3065.0,406.0,1101.0,391.0,10.5536,500001.0,False,False,False,True,7.838874680306906,0.13246329526916803,2.815856777493606
-117.76,33.94,40.0,1092.0,213.0,457.0,190.0,5.1165,184200.0,False,False,False,False,5.747368421052632,0.19505494505494506,2.405263157894737
-122.08,37.37,29.0,1229.0,435.0,707.0,194.0,7.1108,465000.0,False,False,True,False,6.335051546391752,0.35394629780309195,3.6443298969072164
-120.43,34.86,17.0,1932.0,347.0,874.0,312.0,3.8203,141500.0,False,False,False,False,6.1923076923076925,0.17960662525879917,2.801282051282051
-118.39,33.85,24.0,4373.0,871.0,1830.0,824.0,5.7128,366200.0,False,False,False,False,5.307038834951456,0.19917676652183855,2.220873786407767
-119.42,35.4,24.0,2585.0,480.0,1442.0,424.0,2.8452,104700.0,True,False,False,False,6.096698113207547,0.18568665377176016,3.400943396226415
-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224,225800.0,True,False,False,False,6.103633916554509,0.16802646085997794,2.1022880215343203
-119.31,34.7,19.0,961.0,218.0,479.0,138.0,3.3438,156300.0,True,False,False,False,6.963768115942029,0.22684703433922998,3.471014492753623
-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,195800.0,False,False,False,False,3.9668141592920354,0.24930284439486894,2.7035398230088497
-118.71,34.29,21.0,2751.0,493.0,1432.0,483.0,5.2067,221200.0,False,False,False,False,5.695652173913044,0.1792075608869502,2.9648033126293996
-121.58,39.12,26.0,2796.0,629.0,2017.0,632.0,1.8355,61200.0,True,False,False,False,4.424050632911392,0.224964234620887,3.1914556962025316
-117.48,34.09,32.0,1650.0,328.0,1124.0,290.0,3.1838,98600.0,True,False,False,False,5.689655172413793,0.1987878787878788,3.8758620689655174
-118.29,33.91,28.0,1501.0,446.0,1028.0,418.0,2.3043,177500.0,False,False,False,False,3.590909090909091,0.2971352431712192,2.45933014354067
-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,309300.0,False,False,False,False,4.921052631578948,0.22230710466004583,2.469924812030075
-118.06,34.1,43.0,1833.0,355.0,786.0,334.0,3.5761,256700.0,False,False,False,False,5.4880239520958085,0.19367157665030005,2.3532934131736525
-121.63,38.67,34.0,431.0,85.0,391.0,77.0,2.625,225000.0,True,False,False,False,5.597402597402597,0.19721577726218098,5.077922077922078
-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,3.1375,229100.0,False,False,True,False,4.819018404907975,0.22215149586250796,2.125766871165644
-122.49,37.78,52.0,3440.0,722.0,1663.0,665.0,3.0278,356300.0,False,False,True,False,5.172932330827067,0.20988372093023255,2.5007518796992483
-117.71,34.07,31.0,1840.0,380.0,1187.0,357.0,3.8875,129200.0,True,False,False,False,5.15406162464986,0.20652173913043478,3.3249299719887957
-118.39,33.88,31.0,1448.0,244.0,607.0,259.0,8.1513,500001.0,False,False,False,False,5.590733590733591,0.1685082872928177,2.3436293436293436
-118.19,33.93,42.0,1829.0,391.0,1614.0,377.0,3.1912,146400.0,False,False,False,False,4.8514588859416445,0.21377802077638053,4.281167108753316
-122.39,37.76,52.0,2316.0,468.0,1047.0,476.0,4.5057,321600.0,False,False,True,False,4.8655462184873945,0.20207253886010362,2.1995798319327733
-118.14,33.8,43.0,2506.0,531.0,1230.0,543.0,3.4211,203900.0,False,False,False,True,4.615101289134438,0.21189146049481244,2.265193370165746
-118.2,33.92,45.0,1283.0,435.0,1025.0,248.0,3.2798,141200.0,False,False,False,False,5.173387096774194,0.33904910366328916,4.133064516129032
-118.94,34.17,15.0,1679.0,271.0,928.0,264.0,5.5681,235600.0,False,False,False,False,6.359848484848484,0.16140559857057774,3.515151515151515
-118.06,35.68,15.0,1962.0,403.0,730.0,321.0,2.25,67500.0,True,False,False,False,6.11214953271028,0.2054026503567788,2.2741433021806854
-122.31,37.54,49.0,1340.0,281.0,660.0,284.0,4.163,393800.0,False,False,False,True,4.71830985915493,0.20970149253731343,2.323943661971831
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,224200.0,False,False,False,False,5.420054200542006,0.201,2.1084010840108403
-119.1,36.4,23.0,1885.0,363.0,1056.0,338.0,3.2159,92800.0,True,False,False,False,5.576923076923077,0.19257294429708222,3.1242603550295858
-119.69,35.62,18.0,820.0,239.0,1345.0,207.0,2.1186,47500.0,True,False,False,False,3.9613526570048307,0.2914634146341463,6.497584541062802
-121.79,38.68,24.0,3794.0,848.0,2225.0,864.0,2.8068,95300.0,True,False,False,False,4.391203703703703,0.2235108065366368,2.5752314814814814
-122.33,37.98,3.0,2850.0,544.0,1024.0,515.0,6.0115,175000.0,False,False,True,False,5.533980582524272,0.19087719298245615,1.9883495145631067
-121.28,38.71,35.0,3095.0,594.0,1550.0,576.0,3.575,113500.0,True,False,False,False,5.373263888888889,0.19192245557350565,2.6909722222222223
-117.96,33.81,35.0,1996.0,326.0,1409.0,330.0,4.7738,180000.0,False,False,False,False,6.048484848484849,0.16332665330661322,4.2696969696969695
-118.14,34.02,42.0,1384.0,458.0,1825.0,455.0,1.4178,145500.0,False,False,False,False,3.0417582417582416,0.3309248554913295,4.010989010989011
-118.29,34.05,30.0,1417.0,589.0,1615.0,540.0,1.3867,193800.0,False,False,False,False,2.6240740740740742,0.41566690190543404,2.990740740740741
-117.13,32.58,27.0,2511.0,615.0,1427.0,576.0,3.1645,156000.0,False,False,False,True,4.359375,0.24492234169653523,2.4774305555555554
-122.49,37.74,48.0,1186.0,213.0,487.0,207.0,3.8333,340800.0,False,False,False,True,5.729468599033816,0.17959527824620575,2.3526570048309177
-117.7,35.62,18.0,2657.0,496.0,1426.0,483.0,3.5931,71900.0,True,False,False,False,5.50103519668737,0.186676703048551,2.9523809523809526
-118.25,33.9,36.0,1135.0,231.0,614.0,227.0,2.5521,113100.0,False,False,False,False,5.0,0.20352422907488987,2.7048458149779737
-118.06,34.08,42.0,1988.0,402.0,1239.0,402.0,3.2569,201500.0,False,False,False,False,4.945273631840796,0.2022132796780684,3.082089552238806
-122.12,37.81,26.0,4048.0,513.0,1486.0,498.0,7.6717,416500.0,False,False,True,False,8.1285140562249,0.1267292490118577,2.9839357429718874
-121.27,38.02,32.0,342.0,58.0,138.0,52.0,2.9821,155000.0,True,False,False,False,6.576923076923077,0.1695906432748538,2.6538461538461537
-115.9,33.34,19.0,1210.0,248.0,329.0,155.0,1.7857,62800.0,True,False,False,False,7.806451612903226,0.2049586776859504,2.1225806451612903
